,id,popularity,budget,revenue,original_title,director,keywords,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
1431,19824,1.311696,0,0,Van Wilder: Freshman Year,Harvey Glazer,college|sequel|prequel|national lampoon serie,100,Comedy,2009-06-02,91,5.0,2009,0.0,0.0
1432,18487,1.30199,100000000,150166126,The Taking of Pelham 1 2 3,Tony Scott,hostage|new york city|new york subway|subway train|stock market,106,Thriller,2009-06-11,551,6.1,2009,101640043.412495,152628915.657262
1434,20048,1.290519,40000000,108332743,Confessions of a Shopaholic,P.J. Hogan,new york|based on novel|shop|department store|shopping mall,104,Comedy,2009-02-05,445,6.0,2009,40656017.3649981,110109447.015147
1435,12556,1.285167,0,102223269,Ghosts of Girlfriends Past,Mark Waters,womanizer|love|wedding|aftercreditsstinger|duringcreditsstinger,100,Fantasy,2009-05-01,452,5.5,2009,0.0,103899774.989271
1436,18501,1.267182,50000000,40828540,Gamer,Mark Neveldine|Brian Taylor,dystopia|mind control|gun battle|wrongful imprisonment|dystopic future,95,Action,2009-09-03,484,5.6,2009,50820021.7062476,41498145.780688
1437,19543,1.264202,0,0,Anaconda 4: Trail of Blood,Don E. FauntLeRoy,experiment|anaconda|killer snake,89,Action,2009-02-27,25,3.6,2009,0.0,0.0
1438,31011,1.26001,47000000,3547209,Mr. Nobody,Jaco Van Dormael,surrealism,141,Science Fiction,2009-09-11,827,7.8,2009,47770820.403872795,3605384.76753194
1439,19899,1.232312,70000000,171844840,Couples Retreat,Peter Billingsley,island|married couple|yoga|tahiti|couples therapy,113,Comedy,2009-09-19,372,5.3,2009,71148030.38874671,174663169.978133
1440,7445,1.223786,26000000,43318349,Brothers,Jim Sheridan,brother brother relationship|brother-in-law|loss of husband|war in afghanistan|sister-in-law,104,Drama,2009-01-27,381,6.7,2009,26426411.2872487,44028788.7291762
1441,20766,1.2186569999999999,32000000,27635305,The Road,John Hillcoat,post-apocalyptic|dystopia|paternity|duringcreditsstinger,111,Adventure,2009-11-25,600,6.7,2009,32524813.8919985,28088535.999175396
1442,15512,1.19445499999999,175000000,381509870,Monsters vs Aliens,Rob Letterman|Conrad Vernon,alien|giant robot|duringcreditsstinger,94,Animation,2009-03-19,932,6.0,2009,177870075.97186598,387766797.490954
1443,24469,1.159118,3000000,2357852,Fish Tank,Andrea Arnold,dancing|mother|alcohol|sex|adultery,123,Drama,2009-05-14,124,6.6,2009,3049201.30237486,2396521.79640238
1444,24803,1.14937,40000000,129540499,Julie & Julia,Nora Ephron,cooking|book|cookbook|blog|recipe,123,Romance,2009-08-06,341,6.5,2009,40656017.3649981,131665019.420363
1445,28211,1.145724,15000000,8459458,Chloe,Atom Egoyan,toronto|lesbian|remake of french film|suspicious wife|female doctor,96,Drama,2009-03-25,297,5.9,2009,15246006.511874301,8598196.78366181
1446,11322,1.138277,80000000,214104620,Public Enemies,Michael Mann,cinema|hiding place|machinegun|prison guard|escape from prison,140,History,2009-07-01,853,6.5,2009,81312034.7299962,217616028.716158
1447,25472,1.124263,0,0,Merry Madagascar,David Soren,holiday,30,Family,2009-11-16,45,6.3,2009,0.0,0.0
1448,19994,1.104112,16000000,31556061,Jennifer's Body,Karyn Kusama,bloodthirstiness|high school|sexual murder|horror|gore,100,Comedy,2009-09-18,441,5.2,2009,16262406.9459992,32073594.0996735
1449,21208,1.0990030000000002,20000000,41596251,Orphan,Jaume Collet-Serra,nun|deaf-mute|orphan|all girl|troubled marriage,123,Horror,2009-07-24,707,6.5,2009,20328008.682499,42278447.5743705
1450,23706,1.085541,15000000,40105542,All About Steve,Phil Traill,blind date|eccentric|aftercreditsstinger|crossword puzzle|mine shaft,99,Comedy,2009-09-04,192,4.6,2009,15246006.511874301,40763290.2996165
1451,19912,1.083957,40000000,186167139,The Final Destination,David R. Ellis,car race|dying and death|plan|stock-car-race|car crash,82,Horror,2009-08-26,472,5.5,2009,40656017.3649981,189220360.8994
1452,23398,1.080415,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,Betty Thomas,animal in title|chipmunk|cgi|based on tv series|aftercreditsstinger,88,Comedy,2009-12-21,414,5.3,2009,76230032.5593715,450407693.46013397
1453,36419,1.075405,4500000,3606395,After.Life,Agnieszka Wojtowicz-Vosloo,wheelchair|nightmare|funeral|injection|casket,104,Drama,2009-11-07,130,5.2,2009,4573801.95356229,3665541.44362606
1454,10521,1.074072,30000000,114663461,Bride Wars,Gary Winick,bride|friendship|engagement|rivalry|wedding,89,Comedy,2009-01-09,501,5.8,2009,30492013.023748603,116543991.53866899
1455,25793,1.065548,10000000,63647833,Precious,Lee Daniels,aids|illiteracy|song|unwillingly pregnant|balloon,110,Drama,2009-11-06,205,6.8,2009,10164004.3412495,64691685.0923125
1456,16995,1.04373799999999,60000000,87784194,State of Play,Kevin Macdonald,corruption|assassination|detective|journalist|assassin,127,Action,2009-04-17,257,6.6,2009,60984026.047497205,89223892.89090909
1458,12572,1.037708,14700000,8049666,"New York, I Love You",Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,new york|city portrait|woman director,103,Drama,2009-10-16,116,5.6,2009,14941086.3816368,8181684.01696087
1459,16538,1.022125,41000000,91636986,"I Love You, Man",John Hamburg,poker|bondage|blow job|duringcreditsstinger,105,Comedy,2009-03-20,304,6.4,2009,41672417.799123,93139872.3523022
1460,11323,1.01800499999999,22000000,35424826,The Informant!,Steven Soderbergh,agriculture|company|witness to murder,108,Comedy,2009-09-18,170,6.0,2009,22360809.5507489,36005808.525200896
1461,13836,1.0147059999999999,50000000,106303988,Race to Witch Mountain,Andy Fickman,spacecraft|laser|teleportation|telekinesis|alien,98,Adventure,2009-03-12,308,5.4,2009,50820021.7062476,108047419.552413
1462,28355,0.9992989999999999,27000000,29000000,Case 39,Christian Alvart,child abuse|detective|social worker|supernatural|murder,109,Horror,2009-08-13,298,6.0,2009,27442811.7213737,29475612.589623604
1463,18947,0.967776,50000000,36348784,The Boat That Rocked,Richard Curtis,great britain|musical|rock|pirate radio|swinging 60s,116,Drama,2009-04-01,392,7.1,2009,50820021.7062476,36944919.8375141
1464,23823,0.9675520000000001,0,0,Wrong Turn 3: Left for Dead,Declan O'Brien,cannibal,91,Horror,2009-01-01,109,4.7,2009,0.0,0.0
1465,19901,0.966959,20000000,51416464,Daybreakers,Michael Spierig|Peter Spierig,female nudity|sunrise|waitress|experiment|rain,98,Fantasy,2009-01-06,368,5.9,2009,20328008.682499,52259716.33077
1466,24420,0.965516,39000000,101229792,The Time Traveler's Wife,Robert Schwentke,chicago|sex|based on novel|nudity|diary,107,Drama,2009-08-14,478,6.5,2009,39639616.9308731,102890004.535178
1467,13532,0.9555600000000001,0,948753,Fanboys,Kyle Newman,fan|road trip|fan culture|science fiction|rivalry,90,Adventure,2009-02-06,193,6.1,2009,0.0,964312.9610773509
1468,17609,0.9537049999999999,11000000,791867,Antichrist,Lars von Trier,female nudity|sex|symbolism|nudity|therapist,108,Drama,2009-05-18,333,6.2,2009,11180404.7753744,804853.9625692241
1469,49391,0.9480639999999999,0,0,From Time to Time,Julian Fellowes,time travel|ghost story,95,Adventure,2009-01-01,15,5.0,2009,0.0,0.0
1470,25643,0.908112,18000000,36133014,Love Happens,Brandon Camp,hotel|florist|grief|forest|seminar,109,Drama,2009-09-18,117,5.5,2009,18295207.814249102,36725611.115843
1471,13455,0.9074479999999999,38000000,45465299,Push,Paul McGuigan,psychokinesis|mind control|secret government organization|clairvoyance|hong kong,111,Action,2009-02-06,367,5.8,2009,38623216.49674821,46210949.64122079
1472,26390,0.905416,17000000,29536299,Brooklyn's Finest,Antoine Fuqua,female nudity|tattoo|gambling|corruption|father-son relationship,133,Crime,2009-01-16,161,6.1,2009,17278807.3801242,30020707.126044396
1473,22804,0.9017299999999999,11000000,68233629,Saw VI,Kevin Greutert,aftercreditsstinger,90,Horror,2009-10-22,379,5.9,2009,11180404.7753744,69352690.137521
1474,18320,0.8942680000000001,35000000,27409889,The Young Victoria,Jean-Marc VallÃ©e,royal family|biography|royalty|period drama|queen victoria,105,Drama,2009-03-04,201,6.9,2009,35574015.194373295,27859423.0789167
1475,12573,0.884343,7000000,31430334,A Serious Man,Ethan Coen|Joel Coen,professor|black comedy|telephone call|coen bros|aftercreditsstinger,105,Comedy,2009-10-02,240,6.4,2009,7114803.03887467,31945805.1222922
1476,12403,0.883984,14000000,22852638,A Perfect Getaway,David Twohy,hawaii|honeymoon|double murder|murder,98,Thriller,2009-06-08,185,6.1,2009,14229606.0777493,23227431.1841004
1477,19918,0.882568,0,12032983,Spread,David Mackenzie,sex|seduction|gigolo|callboy|party,97,Comedy,2009-01-16,170,5.3,2009,0.0,12230329.1450181
1478,22787,0.850476,40000000,12206028,Whiteout,Dominic Sena,airplane|corpse|stich,101,Action,2009-09-09,114,5.2,2009,40656017.3649981,12406212.1581413
1479,14254,0.84809,0,41624046,The Uninvited,Charles Guard|Thomas Guard,evil stepmother|eurocopter ec 120|evil woman|white dress|unsent letter,87,Drama,2009-01-30,223,6.0,2009,0.0,42306698.424437
1480,17740,0.84445,0,0,Powder Blue,Timothy Linh Bui,coffin|cocaine|nudity|rose|strip club,108,Drama,2009-05-08,35,6.4,2009,0.0,0.0
1481,8952,0.8342,13000000,10652035,I Love You Phillip Morris,Glenn Ficarra|John Requa,judge|small town|con man|fraud|jail,98,Comedy,2009-01-18,311,6.3,2009,13213205.643624302,10826732.9983141
1482,34647,0.8305969999999989,13000000,754249,Enter the Void,Gaspar NoÃ©,unsimulated sex|new french extremism,161,Fantasy,2009-05-05,195,7.1,2009,13213205.643624302,766619.011038312
1483,34653,0.8285319999999989,7000000,0,A Single Man,Tom Ford,based on novel|suicidal|death of lover|teacher student relationship|lgbt,101,Drama,2009-10-19,252,7.3,2009,7114803.03887467,0.0
1484,17134,0.826039,20000000,17280326,12 Rounds,Renny Harlin,police|cops|cat and mouse|family|revenge drama,108,Action,2009-03-19,130,5.9,2009,20328008.682499,17563730.8482207
1485,15809,0.817983,8000000,0,Green Street Hooligans 2,Jesse V. Johnson,hooligan,94,Action,2009-03-05,56,5.2,2009,8131203.47299962,0.0
1486,20453,0.816681,9000000,70000000,3 Idiots,Rajkumar Hirani,suicide|suicide attempt|college|friends|engineering,170,Drama,2009-12-23,662,7.8,2009,9147603.90712458,71148030.38874671
1487,8373,0.8133229999999989,150000000,836297228,Transformers: Revenge of the Fallen,Michael Bay,egypt|sun|chaos|comic book|symbol,150,Science Fiction,2009-06-19,2230,6.0,2009,152460065.118743,850012865.5966951
1488,10313,0.811236,24000000,68729358,The Men Who Stare at Goats,Grant Heslov,vietnam veteran|kuwait|new age|staring contest|drug use,93,Comedy,2009-10-17,435,5.8,2009,24393610.4189988,69856549.3083293
1489,19265,0.8048569999999989,15000000,0,Whatever Works,Woody Allen,love at first sight|runaway|age difference|naivety|christian,92,Comedy,2009-06-19,174,6.7,2009,15246006.511874301,0.0
1490,22832,0.7967609999999989,40000000,60462347,Ninja Assassin,James McTeigue,assassination|assassin|ninja fighter|revenge|ninjas,99,Action,2009-09-29,218,6.1,2009,40656017.3649981,61453955.7390135
1491,23367,0.790326,20000000,5210988,Bandslam,Todd Graff,new jersey|musical|battle of the bands|teenager|rock band,111,Comedy,2009-08-06,75,5.5,2009,20328008.682499,5296450.46541992
1492,16523,0.7863899999999989,100000000,100086793,Where the Wild Things Are,Spike Jonze,children's book|igloo|wolf costume|swallowed whole|hit with a rock,101,Family,2009-10-16,312,6.3,2009,101640043.412495,101728259.855374
1493,22897,0.786159,85000000,219103655,It's Complicated,Nancy Meyers,graduation|ex husband|woman director,121,Comedy,2009-12-23,225,6.2,2009,86394036.900621,222697050.060364
1494,28891,0.778435,500000,0,Elsewhere,Nathan Hope,corruption|waitress|secret|small town|dream,100,Crime,2009-01-15,18,5.8,2009,508200.21706247603,0.0
1495,16258,0.776493,0,0,The Butterfly Effect 3: Revelations,Seth Grossman,fire|recession|diary|time travel|murder,90,Science Fiction,2009-01-09,97,5.0,2009,0.0,0.0
1496,19840,0.7672640000000001,18000000,0,"I Love You, Beth Cooper",Chris Columbus,cheerleader|graduation|high school|aspen|teenager,102,Comedy,2009-07-10,106,4.9,2009,18295207.814249102,0.0
1497,22327,0.7671439999999989,18000000,0,Youth in Revolt,Miguel Arteta,based on novel|coming of age|duringcreditsstinger,87,Drama,2009-09-11,194,5.8,2009,18295207.814249102,0.0
1498,18162,0.760048,100000000,68688831,Land of the Lost,Brad Silberling,alien life-form|dinosaur|primate|duringcreditsstinger,102,Adventure,2009-06-05,220,5.4,2009,101640043.412495,69815357.6479355
1499,22954,0.7563850000000001,60000000,122233971,Invictus,Clint Eastwood,stadium|south africa|apartheid|nelson mandela|sport,134,Drama,2009-12-10,675,6.9,2009,60984026.047497205,124238661.18921599
1500,16866,0.748763,70000000,104945765,Planet 51,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,flying saucer|alien life-form|spaceship|alien|alien planet,91,Science Fiction,2009-11-19,354,5.7,2009,71148030.38874671,106666921.105575
1502,18781,0.729008,0,77527732,The Haunting in Connecticut,Peter Cornwell,crematorium|hallucination|based on true story|haunting|occult,102,Thriller,2009-03-27,141,6.1,2009,0.0,78799220.461523
1503,26123,0.725903,0,0,American Pie Presents: The Book of Love,John Putch,high school|teenager|teen comedy|teenage sexuality|virginity,93,Comedy,2009-06-18,261,5.1,2009,0.0,0.0
1504,17445,0.725654,3500000,0,Green Lantern: First Flight,Lauren Montgomery,dc comics|superhero|super powers|woman director,75,Animation,2009-07-28,51,6.2,2009,3557401.51943733,0.0
1505,24056,0.720352,8000000,0,The Tournament,Scott Mann,competition|martial arts|assassin|fight|fistfight,95,Horror,2009-05-01,91,5.7,2009,8131203.47299962,0.0
1506,17610,0.717595,60000000,62357900,Year One,Harold Ramis,temple|slavery|stone age|circumcision|hebrews,97,Comedy,2009-06-18,312,4.5,2009,60984026.047497205,63380596.6311204
1507,39800,0.713022,4500000,744816,Life During Wartime,Todd Solondz,black comedy|independent film,97,Comedy,2009-10-10,11,5.1,2009,4573801.95356229,757031.305743211
1508,38448,0.710966,12000000,1644755,Ondine,Neil Jordan,alcohol|mermaid|wedding dress|fishing net|selkie,111,Drama,2009-09-14,36,6.2,2009,12196805.2094994,1671729.69602918
1509,36970,0.6964130000000001,0,19406406,Oceans,Jacques Perrin|Jacques Cluzaud,ocean|sea|fish|whale|duringcreditsstinger,84,Documentary,2009-10-17,75,7.4,2009,0.0,19724679.483205102
1510,14435,0.694443,15000000,100734718,My Bloody Valentine,Patrick Lussier,sheriff|miner|delusion|head injury|remake,101,Mystery,2009-01-16,151,5.3,2009,15246006.511874301,102386811.106654
1512,105077,0.690602,0,0,Battlestar Galactica: The Plan,Edward James Olmos,fighter pilot|cylon|body double|human heart,112,Science Fiction,2009-10-27,84,6.4,2009,0.0,0.0
1513,62320,0.688361,0,0,Home,Yann Arthus-Bertrand,climate change|earth|global warming|water pollution|well,95,Documentary,2009-06-03,109,7.8,2009,0.0,0.0
1514,22949,0.6642,35000000,92219310,Old Dogs,Walt Becker,japanese|camp|co-worker|kids|best frends,88,Comedy,2009-11-24,124,5.2,2009,35574015.194373295,93731746.71870358
1516,26428,0.661609,70000000,39041505,Agora,Alejandro AmenÃ¡bar,christianity|philosophy|egypt|new love|war,127,Adventure,2009-05-17,238,6.6,2009,71148030.38874671,39681802.630891494
1517,24238,0.654405,8000000,0,Mary and Max,Adam Elliot,chocolate|birthmark|only child|approach|australia,92,Animation,2009-02-09,359,7.5,2009,8131203.47299962,0.0
1518,22821,0.652939,8000000,10629321,The Boondock Saints II: All Saints Day,Troy Duffy,boston|sheep|friendship|sequel|revenge,118,Action,2009-11-24,151,5.9,2009,8131203.47299962,10803646.478853399
1519,11699,0.643829,25000000,10589102,The Bad Lieutenant: Port of Call - New Orleans,Werner Herzog,police brutality|organized crime|policeman|murder investigation|corrupt cop,122,Drama,2009-09-11,157,5.8,2009,25410010.8531238,10762767.8697934
1520,8054,0.6431640000000001,30000000,61808775,The Imaginarium of Doctor Parnassus,Terry Gilliam,circus|immortality|aftercreditsstinger|duringcreditsstinger|old people,123,Adventure,2009-10-01,502,6.2,2009,30492013.023748603,62822465.7427315
1521,18476,0.642045,20000000,1017401,Horsemen,Jonas Ã…kerlund,police|murder|serial killer,90,Crime,2009-02-06,63,6.0,2009,20328008.682499,1034086.81807916
1522,4597,0.6300680000000001,20000000,22942221,Armored,NimrÃ³d Antal,robbery|homeless person|bank|armored car|truck,88,Action,2009-12-04,117,5.6,2009,20328008.682499,23318483.3841906
1523,25769,0.619369,0,5802422,Carriers,Ã€lex Pastor|David Pastor,beach|desperation|infection|survival|biohazard,84,Action,2009-09-04,143,5.7,2009,0.0,5897584.23977618
1524,30432,0.6179680000000001,10000000,0,L'ArmÃ©e du crime,Robert GuÃ©diguian,paris|resistance|world war ii|ss|armenian genocide,139,Drama,2009-05-17,20,6.7,2009,10164004.3412495,0.0
1525,45781,0.616661,0,0,Hole in One,Drew Ann Rosenberg,woman director,95,Comedy,2009-09-12,24,4.7,2009,0.0,0.0
1526,37269,0.61574,0,0,My Fake Fiance,Gil Junger,wedding|money problems|pretend relationship,95,Comedy,2009-04-19,46,5.5,2009,0.0,0.0
1527,24418,0.608282,40000000,28169671,Cirque du Freak: The Vampire's Assistant,Paul Weitz,vampire|spider|wolfman|stew|best friend,109,Adventure,2009-10-23,218,5.5,2009,40656017.3649981,28631665.833557103
1528,15257,0.607851,0,0,Hulk vs. Wolverine,Frank Paur,marvel comic|superhero|wolverine|hulk|norse mythology,38,Animation,2009-01-27,38,6.9,2009,0.0,0.0
1529,12834,0.606857,9000000,985117,Leaves of Grass,Tim Blake Nelson,brother brother relationship|mentor|restart|kitchen|road trip,104,Comedy,2009-09-13,67,5.6,2009,9147603.90712458,1001273.34646387
1530,24684,0.60652,7500000,26096852,An Education,Lone Scherfig,age difference|self-discovery|coming of age|love affair|youth,100,Drama,2009-10-29,234,6.8,2009,7623003.25593715,26524851.7020946
1531,20829,0.604388,75000000,61458982,Funny People,Judd Apatow,comedian|cancer|bromance|stand up comedian,146,Comedy,2009-07-31,213,5.5,2009,76230032.5593715,62466935.9856777
1532,39414,0.603274,0,0,Paper Man,Kieran Mulroney|Michele Mulroney,friendship|imaginary friend|long island|independent film|author,110,Comedy,2009-06-15,47,5.6,2009,0.0,0.0
1533,22947,0.598075,25000000,163670000,Up in the Air,Jason Reitman,suitcase|business|omaha|on the road|downsizing,109,Drama,2009-09-05,751,6.6,2009,25410010.8531238,166354259.053231
1534,16577,0.595489,65000000,44091067,Astro Boy,David Bowers,superhero|title spoken by character,94,Animation,2009-10-15,284,6.0,2009,66066028.2181219,44814179.6398324
1535,4959,0.59517,50000000,60161391,The International,Tom Tykwer,duringcreditsstinger,118,Drama,2009-02-03,207,5.8,2009,50820021.7062476,61148063.929960996
1536,26466,0.589183,12000000,0,Triangle,Christopher Smith,ocean|florida|key|yacht|ax,99,Horror,2009-10-16,269,7.0,2009,12196805.2094994,0.0
1537,45650,0.582583,0,0,The Hole,Joe Dante,basement|hole|little brother,92,Thriller,2009-09-09,131,5.7,2009,0.0,0.0
1538,28510,0.582225,14000000,875386,Universal Soldier: Regeneration,John Hyams,dynamite|hostage|superhuman|super soldier|massacre,97,Adventure,2009-10-01,64,5.3,2009,14229606.0777493,889742.7104269059
1539,13804,0.580292,85000000,363164265,Fast & Furious,Justin Lin,gambling|brother sister relationship|ex-lover|fast|cops,107,Action,2009-04-02,1661,6.4,2009,86394036.900621,369120316.604669
